4, 1, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(36, 36, 36, 255), RGBA(30, 30, 30, 160)
34, 1, 1, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(30, 30, 30, 255), RGBA(30, 30, 30, 160)
42, 1, 1, RGBA(46, 46, 46, 255), RGBA(30, 30, 30, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
16, 2, 2, RGBA(38, 38, 38, 255), RGBA(40, 40, 40, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
22, 2, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(50, 50, 50, 255), RGBA(40, 40, 40, 160)
28, 1, 2, RGBA(40, 40, 40, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
39, 2, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(40, 40, 40, 255), RGBA(30, 30, 30, 160)
27, 2, 2, RGBA(38, 38, 38, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
17, 1, 1, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
48, 1, 1, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(36, 36, 36, 255), RGBA(40, 40, 40, 160)
8, 1, 1, RGBA(44, 44, 44, 255), RGBA(30, 30, 30, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
13, 1, 1, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(32, 32, 32, 255), RGBA(40, 40, 40, 160)
58, 1, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(34, 34, 34, 255), RGBA(50, 50, 50, 160)
2, 2, 2, RGBA(32, 32, 32, 255), RGBA(30, 30, 30, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
54, 1, 1, RGBA(48, 48, 48, 255), RGBA(40, 40, 40, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
43, 2, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(48, 48, 48, 255), RGBA(30, 30, 30, 160)
31, 1, 2, RGBA(46, 46, 46, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
57, 2, 2, RGBA(32, 32, 32, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
33, 2, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(50, 50, 50, 255), RGBA(50, 50, 50, 160)
18, 2, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(42, 42, 42, 255), RGBA(40, 40, 40, 160)
3, 2, 2, RGBA(34, 34, 34, 255), RGBA(30, 30, 30, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
65, 2, 2, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(48, 48, 48, 255), RGBA(50, 50, 50, 160)
5, 1, 1, RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160), RGBA(38, 38, 38, 255), RGBA(30, 30, 30, 160)
62, 1, 2, RGBA(42, 42, 42, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
26, 2, 2, RGBA(36, 36, 36, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
44, 1, 1, RGBA(50, 50, 50, 255), RGBA(30, 30, 30, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
9, 1, 1, RGBA(46, 46, 46, 255), RGBA(30, 30, 30, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
29, 1, 2, RGBA(42, 42, 42, 255), RGBA(50, 50, 50, 160), RGBA(40, 40, 40, 255), RGBA(40, 40, 40, 160)
