40,40,40,30,30,30,40,40,40,32,32,32,827,1
40,40,40,40,40,40,38,38,38,40,40,40,214,2
40,40,40,40,40,40,40,40,40,40,40,40,875,1
40,40,40,50,50,50,40,40,40,48,48,48,857,2
40,40,40,40,40,40,40,40,40,44,44,44,481,2
40,40,40,30,30,30,40,40,40,32,32,32,431,1
50,50,50,40,40,40,30,30,30,40,40,40,56,2
40,40,40,40,40,40,40,40,40,38,38,38,973,1
40,40,40,50,50,50,40,40,40,44,44,44,822,2
40,40,40,30,30,30,40,40,40,34,34,34,168,1
50,50,50,40,40,40,40,40,40,40,40,40,556,1
50,50,50,40,40,40,32,32,32,40,40,40,156,2
40,40,40,30,30,30,40,40,40,30,30,30,958,1
40,40,40,30,30,30,40,40,40,36,36,36,433,1
40,40,40,50,50,50,40,40,40,42,42,42,590,2
40,40,40,30,30,30,40,40,40,30,30,30,925,1
40,40,40,30,30,30,40,40,40,32,32,32,2,1
40,40,40,50,50,50,40,40,40,50,50,50,363,2
40,40,40,40,40,40,32,32,32,40,40,40,772,2
40,40,40,40,40,40,40,40,40,50,50,50,550,2
40,40,40,50,50,50,40,40,40,50,50,50,99,2
40,40,40,40,40,40,40,40,40,30,30,30,276,1
50,50,50,40,40,40,30,30,30,40,40,40,947,2
40,40,40,40,40,40,40,40,40,38,38,38,478,1
40,40,40,40,40,40,38,38,38,40,40,40,808,2
50,50,50,40,40,40,40,40,40,40,40,40,622,1
40,40,40,50,50,50,40,40,40,50,50,50,759,2
50,50,50,40,40,40,46,46,46,40,40,40,889,1
40,40,40,40,40,40,40,40,40,44,44,44,679,2
40,40,40,30,30,30,40,40,40,46,46,46,735,2
50,50,50,40,40,40,32,32,32,40,40,40,321,2
40,40,40,50,50,50,40,40,40,44,44,44,987,2
40,40,40,30,30,30,40,40,40,44,44,44,503,2
30,30,30,40,40,40,36,36,36,40,40,40,4,2
40,40,40,50,50,50,40,40,40,50,50,50,660,2
30,30,30,40,40,40,36,36,36,40,40,40,301,2
40,40,40,40,40,40,40,40,40,44,44,44,844,2
50,50,50,40,40,40,34,34,34,40,40,40,883,2
40,40,40,30,30,30,40,40,40,50,50,50,737,2
40,40,40,50,50,50,40,40,40,32,32,32,882,1
40,40,40,50,50,50,40,40,40,38,38,38,555,1
40,40,40,40,40,40,32,32,32,40,40,40,112,2
50,50,50,40,40,40,34,34,34,40,40,40,322,2
40,40,40,40,40,40,32,32,32,40,40,40,541,2
40,40,40,30,30,30,40,40,40,46,46,46,141,2
40,40,40,50,50,50,40,40,40,32,32,32,519,1
40,40,40,30,30,30,40,40,40,34,34,34,432,1
40,40,40,30,30,30,40,40,40,42,42,42,271,2
30,30,30,40,40,40,36,36,36,40,40,40,862,2
50,50,50,40,40,40,44,44,44,40,40,40,954,1
40,40,40,40,40,40,38,38,38,40,40,40,742,2
40,40,40,40,40,40,40,40,40,32,32,32,46,1
40,40,40,30,30,30,40,40,40,36,36,36,664,1
40,40,40,30,30,30,40,40,40,38,38,38,104,1
30,30,30,40,40,40,34,34,34,40,40,40,960,2
40,40,40,40,40,40,40,40,40,38,38,38,874,1
40,40,40,40,40,40,40,40,40,38,38,38,610,1
50,50,50,40,40,40,30,30,30,40,40,40,452,2
30,30,30,40,40,40,46,46,46,40,40,40,438,1
50,50,50,40,40,40,44,44,44,40,40,40,360,1
40,40,40,40,40,40,40,40,40,50,50,50,187,2
40,40,40,50,50,50,40,40,40,44,44,44,228,2
40,40,40,30,30,30,40,40,40,40,40,40,864,2
50,50,50,40,40,40,34,34,34,40,40,40,124,2
30,30,30,40,40,40,42,42,42,40,40,40,898,1
30,30,30,40,40,40,34,34,34,40,40,40,366,2
40,40,40,50,50,50,40,40,40,48,48,48,329,2
30,30,30,40,40,40,38,38,38,40,40,40,797,2
40,40,40,30,30,30,40,40,40,40,40,40,567,2
40,40,40,40,40,40,48,48,48,40,40,40,648,1
40,40,40,50,50,50,40,40,40,42,42,42,260,2
40,40,40,30,30,30,40,40,40,34,34,34,267,1
40,40,40,30,30,30,40,40,40,38,38,38,401,1
50,50,50,40,40,40,38,38,38,40,40,40,258,2
40,40,40,40,40,40,36,36,36,40,40,40,48,2
40,40,40,40,40,40,40,40,40,32,32,32,970,1
30,30,30,40,40,40,34,34,34,40,40,40,498,2
40,40,40,30,30,30,40,40,40,38,38,38,566,1
40,40,40,30,30,30,40,40,40,40,40,40,270,2
40,40,40,50,50,50,40,40,40,42,42,42,392,2
40,40,40,40,40,40,40,40,40,40,40,40,743,1
30,30,30,40,40,40,46,46,46,40,40,40,900,1
40,40,40,50,50,50,40,40,40,34,34,34,157,1
40,40,40,50,50,50,40,40,40,30,30,30,353,1
40,40,40,30,30,30,40,40,40,48,48,48,802,2
40,40,40,40,40,40,40,40,40,40,40,40,380,1
50,50,50,40,40,40,32,32,32,40,40,40,189,2
40,40,40,40,40,40,42,42,42,40,40,40,975,1
40,40,40,40,40,40,50,50,50,40,40,40,55,1
40,40,40,30,30,30,40,40,40,38,38,38,731,1
40,40,40,50,50,50,40,40,40,32,32,32,915,1
40,40,40,50,50,50,40,40,40,36,36,36,620,1
40,40,40,40,40,40,40,40,40,44,44,44,745,2
30,30,30,40,40,40,30,30,30,40,40,40,760,2
50,50,50,40,40,40,48,48,48,40,40,40,758,1
40,40,40,50,50,50,40,40,40,40,40,40,61,2
40,40,40,50,50,50,40,40,40,44,44,44,525,2
30,30,30,40,40,40,30,30,30,40,40,40,826,2
40,40,40,30,30,30,40,40,40,42,42,42,7,2
30,30,30,40,40,40,48,48,48,40,40,40,76,1
40,40,40,40,40,40,30,30,30,40,40,40,903,2
40,40,40,40,40,40,48,48,48,40,40,40,351,1
40,40,40,40,40,40,40,40,40,46,46,46,878,2
40,40,40,40,40,40,44,44,44,40,40,40,811,1
30,30,30,40,40,40,46,46,46,40,40,40,471,1
30,30,30,40,40,40,50,50,50,40,40,40,638,1
40,40,40,50,50,50,40,40,40,48,48,48,593,2
40,40,40,30,30,30,40,40,40,36,36,36,697,1
50,50,50,40,40,40,36,36,36,40,40,40,125,2
40,40,40,50,50,50,40,40,40,32,32,32,222,1
40,40,40,40,40,40,40,40,40,48,48,48,54,2
50,50,50,40,40,40,36,36,36,40,40,40,719,2
40,40,40,30,30,30,40,40,40,30,30,30,859,1
40,40,40,40,40,40,34,34,34,40,40,40,575,2
40,40,40,40,40,40,40,40,40,44,44,44,217,2
30,30,30,40,40,40,46,46,46,40,40,40,669,1
40,40,40,50,50,50,40,40,40,46,46,46,691,2
40,40,40,30,30,30,40,40,40,48,48,48,307,2
40,40,40,40,40,40,40,40,40,48,48,48,582,2
30,30,30,40,40,40,36,36,36,40,40,40,631,2
30,30,30,40,40,40,48,48,48,40,40,40,736,1
30,30,30,40,40,40,34,34,34,40,40,40,300,2
40,40,40,40,40,40,30,30,30,40,40,40,573,2
40,40,40,40,40,40,40,40,40,48,48,48,87,2
40,40,40,50,50,50,40,40,40,36,36,36,587,1
40,40,40,40,40,40,40,40,40,44,44,44,580,2
50,50,50,40,40,40,38,38,38,40,40,40,753,2
40,40,40,30,30,30,40,40,40,36,36,36,268,1
40,40,40,40,40,40,40,40,40,32,32,32,442,1
40,40,40,40,40,40,40,40,40,42,42,42,414,2
50,50,50,40,40,40,44,44,44,40,40,40,393,1
40,40,40,40,40,40,40,40,40,44,44,44,712,2
40,40,40,40,40,40,40,40,40,30,30,30,408,1
40,40,40,40,40,40,34,34,34,40,40,40,377,2
40,40,40,40,40,40,46,46,46,40,40,40,977,1
40,40,40,40,40,40,50,50,50,40,40,40,451,1
40,40,40,50,50,50,40,40,40,34,34,34,916,1
40,40,40,40,40,40,40,40,40,32,32,32,277,1
40,40,40,30,30,30,40,40,40,48,48,48,10,2
40,40,40,40,40,40,40,40,40,38,38,38,907,1
50,50,50,40,40,40,38,38,38,40,40,40,654,2
40,40,40,50,50,50,40,40,40,40,40,40,490,2
40,40,40,40,40,40,40,40,40,40,40,40,116,2
40,40,40,40,40,40,40,40,40,50,50,50,649,2
30,30,30,40,40,40,44,44,44,40,40,40,767,1
40,40,40,50,50,50,40,40,40,32,32,32,24,1
40,40,40,50,50,50,40,40,40,42,42,42,557,2
40,40,40,50,50,50,40,40,40,50,50,50,297,2
30,30,30,40,40,40,40,40,40,40,40,40,72,1
40,40,40,40,40,40,40,40,40,44,44,44,85,2
40,40,40,50,50,50,40,40,40,34,34,34,190,1
30,30,30,40,40,40,32,32,32,40,40,40,959,2
30,30,30,40,40,40,38,38,38,40,40,40,71,2
40,40,40,30,30,30,40,40,40,32,32,32,398,1
30,30,30,40,40,40,34,34,34,40,40,40,894,2
40,40,40,50,50,50,40,40,40,30,30,30,584,1
50,50,50,40,40,40,30,30,30,40,40,40,683,2
50,50,50,40,40,40,44,44,44,40,40,40,195,1
40,40,40,40,40,40,40,40,40,36,36,36,609,1
50,50,50,40,40,40,34,34,34,40,40,40,388,2
40,40,40,40,40,40,42,42,42,40,40,40,84,1
40,40,40,40,40,40,40,40,40,36,36,36,642,1
40,40,40,40,40,40,40,40,40,46,46,46,944,2
40,40,40,30,30,30,40,40,40,32,32,32,35,1
30,30,30,40,40,40,44,44,44,40,40,40,206,1
40,40,40,50,50,50,40,40,40,48,48,48,659,2
40,40,40,40,40,40,40,40,40,48,48,48,120,2
50,50,50,40,40,40,34,34,34,40,40,40,454,2
40,40,40,40,40,40,38,38,38,40,40,40,346,2
40,40,40,40,40,40,40,40,40,40,40,40,479,2
40,40,40,50,50,50,40,40,40,44,44,44,657,2
30,30,30,40,40,40,38,38,38,40,40,40,302,2
40,40,40,40,40,40,40,40,40,42,42,42,678,2
40,40,40,40,40,40,40,40,40,34,34,34,278,1
40,40,40,50,50,50,40,40,40,38,38,38,687,1
40,40,40,30,30,30,40,40,40,44,44,44,635,2
40,40,40,30,30,30,40,40,40,30,30,30,595,1
40,40,40,40,40,40,40,40,40,38,38,38,940,1
30,30,30,40,40,40,44,44,44,40,40,40,536,1
50,50,50,40,40,40,34,34,34,40,40,40,652,2
40,40,40,40,40,40,48,48,48,40,40,40,846,1
50,50,50,40,40,40,38,38,38,40,40,40,621,2
40,40,40,40,40,40,40,40,40,46,46,46,86,2
30,30,30,40,40,40,44,44,44,40,40,40,404,1
40,40,40,40,40,40,40,40,40,40,40,40,545,2
30,30,30,40,40,40,46,46,46,40,40,40,603,1
50,50,50,40,40,40,36,36,36,40,40,40,521,2
40,40,40,40,40,40,32,32,32,40,40,40,13,2
40,40,40,40,40,40,40,40,40,42,42,42,810,2
30,30,30,40,40,40,30,30,30,40,40,40,892,2
40,40,40,30,30,30,40,40,40,40,40,40,798,2
30,30,30,40,40,40,48,48,48,40,40,40,769,1
40,40,40,30,30,30,40,40,40,48,48,48,109,2
40,40,40,40,40,40,40,40,40,30,30,30,12,1
30,30,30,40,40,40,32,32,32,40,40,40,200,2
40,40,40,40,40,40,42,42,42,40,40,40,315,1
40,40,40,40,40,40,40,40,40,32,32,32,409,1
40,40,40,30,30,30,40,40,40,30,30,30,100,1
50,50,50,40,40,40,32,32,32,40,40,40,123,2
40,40,40,40,40,40,40,40,40,42,42,42,579,2
30,30,30,40,40,40,50,50,50,40,40,40,341,1
40,40,40,40,40,40,40,40,40,46,46,46,548,2
40,40,40,30,30,30,40,40,40,38,38,38,236,1
30,30,30,40,40,40,42,42,42,40,40,40,205,1
40,40,40,40,40,40,40,40,40,34,34,34,212,1
40,40,40,40,40,40,48,48,48,40,40,40,615,1
30,30,30,40,40,40,30,30,30,40,40,40,166,2
30,30,30,40,40,40,48,48,48,40,40,40,472,1
40,40,40,40,40,40,40,40,40,36,36,36,312,1
40,40,40,40,40,40,40,40,40,34,34,34,773,1
50,50,50,40,40,40,42,42,42,40,40,40,788,1
30,30,30,40,40,40,34,34,34,40,40,40,663,2
40,40,40,50,50,50,40,40,40,50,50,50,561,2
40,40,40,40,40,40,40,40,40,44,44,44,382,2
40,40,40,50,50,50,40,40,40,44,44,44,327,2
40,40,40,40,40,40,40,40,40,40,40,40,281,1
30,30,30,40,40,40,38,38,38,40,40,40,335,2
40,40,40,30,30,30,40,40,40,40,40,40,633,2
40,40,40,40,40,40,30,30,30,40,40,40,606,2
30,30,30,40,40,40,48,48,48,40,40,40,274,1
50,50,50,40,40,40,38,38,38,40,40,40,489,2
40,40,40,40,40,40,40,40,40,34,34,34,806,1
40,40,40,40,40,40,32,32,32,40,40,40,739,2
40,40,40,50,50,50,40,40,40,40,40,40,94,2
50,50,50,40,40,40,50,50,50,40,40,40,429,1
50,50,50,40,40,40,32,32,32,40,40,40,288,2
50,50,50,40,40,40,50,50,50,40,40,40,198,1
40,40,40,40,40,40,40,40,40,40,40,40,677,1
40,40,40,30,30,30,40,40,40,34,34,34,597,1
40,40,40,50,50,50,40,40,40,46,46,46,493,2
40,40,40,50,50,50,40,40,40,48,48,48,65,2
50,50,50,40,40,40,30,30,30,40,40,40,650,2
40,40,40,30,30,30,40,40,40,32,32,32,662,1
40,40,40,40,40,40,48,48,48,40,40,40,186,1
40,40,40,30,30,30,40,40,40,34,34,34,861,1
40,40,40,30,30,30,40,40,40,32,32,32,860,1
40,40,40,40,40,40,40,40,40,46,46,46,317,2
40,40,40,40,40,40,46,46,46,40,40,40,482,1
50,50,50,40,40,40,44,44,44,40,40,40,690,1
40,40,40,40,40,40,40,40,40,46,46,46,152,2
50,50,50,40,40,40,50,50,50,40,40,40,462,1
40,40,40,40,40,40,30,30,30,40,40,40,738,2
40,40,40,40,40,40,40,40,40,48,48,48,549,2
50,50,50,40,40,40,32,32,32,40,40,40,948,2
40,40,40,50,50,50,40,40,40,48,48,48,824,2
40,40,40,40,40,40,50,50,50,40,40,40,352,1
40,40,40,30,30,30,40,40,40,46,46,46,867,2
40,40,40,40,40,40,40,40,40,30,30,30,672,1
30,30,30,40,40,40,40,40,40,40,40,40,402,1
40,40,40,40,40,40,40,40,40,32,32,32,244,1
50,50,50,40,40,40,42,42,42,40,40,40,194,1
40,40,40,40,40,40,44,44,44,40,40,40,415,1
40,40,40,30,30,30,40,40,40,30,30,30,199,1
40,40,40,50,50,50,40,40,40,50,50,50,231,2
50,50,50,40,40,40,44,44,44,40,40,40,162,1
40,40,40,50,50,50,40,40,40,40,40,40,160,2
40,40,40,50,50,50,40,40,40,48,48,48,923,2
40,40,40,40,40,40,40,40,40,34,34,34,905,1
40,40,40,40,40,40,42,42,42,40,40,40,645,1
40,40,40,50,50,50,40,40,40,42,42,42,227,2
40,40,40,30,30,30,40,40,40,32,32,32,926,1
40,40,40,40,40,40,46,46,46,40,40,40,845,1
30,30,30,40,40,40,48,48,48,40,40,40,637,1
40,40,40,50,50,50,40,40,40,46,46,46,229,2
50,50,50,40,40,40,36,36,36,40,40,40,917,2
40,40,40,40,40,40,34,34,34,40,40,40,608,2
40,40,40,50,50,50,40,40,40,30,30,30,386,1
40,40,40,50,50,50,40,40,40,36,36,36,224,1
40,40,40,40,40,40,46,46,46,40,40,40,779,1
40,40,40,50,50,50,40,40,40,38,38,38,423,1
40,40,40,30,30,30,40,40,40,34,34,34,630,1
40,40,40,50,50,50,40,40,40,46,46,46,130,2
30,30,30,40,40,40,42,42,42,40,40,40,370,1
40,40,40,50,50,50,40,40,40,34,34,34,223,1
40,40,40,30,30,30,40,40,40,44,44,44,866,2
30,30,30,40,40,40,44,44,44,40,40,40,272,1
40,40,40,50,50,50,40,40,40,40,40,40,391,2
40,40,40,40,40,40,40,40,40,40,40,40,83,1
40,40,40,40,40,40,46,46,46,40,40,40,185,1
40,40,40,40,40,40,40,40,40,40,40,40,842,2
40,40,40,40,40,40,50,50,50,40,40,40,913,1
40,40,40,50,50,50,40,40,40,48,48,48,164,2
40,40,40,30,30,30,40,40,40,40,40,40,6,2
40,40,40,40,40,40,40,40,40,36,36,36,708,1
30,30,30,40,40,40,48,48,48,40,40,40,835,1
30,30,30,40,40,40,34,34,34,40,40,40,36,2
40,40,40,40,40,40,32,32,32,40,40,40,376,2
50,50,50,40,40,40,30,30,30,40,40,40,287,2
40,40,40,30,30,30,40,40,40,42,42,42,601,2
40,40,40,50,50,50,40,40,40,36,36,36,92,1
40,40,40,30,30,30,40,40,40,42,42,42,436,2
30,30,30,40,40,40,40,40,40,40,40,40,534,1
40,40,40,50,50,50,40,40,40,46,46,46,559,2
